date,product,units_sold,unit_price,cogs_per_unit,fulfilment_cost_per_unit,marketing_spend,returns_rate,revenue,cogs,returns_cost,fulfilment_cost,gross_profit,net_profit,month
2024-04-30,Product D,35,90,48,7,174.94,0.019,3150,1680,59.85,245,1470,990.21,2024-04
2024-05-01,Product A,134,25,13,3,287.36,0.065,3350,1742,217.75,402,1608,700.89,2024-05
2024-05-01,Product B,105,40,23,4,292.52,0.031,4200,2415,130.2,420,1785,942.28,2024-05
2024-05-01,Product C,55,60,32,5,259.31,0.016,3300,1760,52.800000000000004,275,1540,952.8900000000001,2024-05
2024-05-01,Product D,34,90,48,7,202.68,0.024,3060,1632,73.44,238,1428,913.8799999999999,2024-05
2024-05-02,Product A,143,25,13,3,313.47,0.081,3575,1859,289.575,429,1716,683.9549999999999,2024-05
2024-05-02,Product B,105,40,23,4,238.98,0.043,4200,2415,180.6,420,1785,945.4200000000001,2024-05
2024-05-02,Product C,56,60,32,5,277.82,0.026,3360,1792,87.36,280,1568,922.8200000000002,2024-05
2024-05-02,Product D,41,90,48,7,242.02,0.023,3690,1968,84.87,287,1722,1108.1100000000001,2024-05
2024-05-03,Product A,138,25,13,3,400.05,0.071,3450,1794,244.95,414,1656,597.0,2024-05
2024-05-03,Product B,104,40,23,4,355.36,0.048,4160,2392,199.68,416,1768,796.9599999999999,2024-05
2024-05-03,Product C,55,60,32,5,262.47,0.027,3300,1760,89.1,275,1540,913.4300000000001,2024-05
2024-05-03,Product D,36,90,48,7,207.52,0.014,3240,1728,45.36,252,1512,1007.1200000000001,2024-05
2024-05-04,Product A,134,25,13,3,276.67,0.059,3350,1742,197.64999999999998,402,1608,731.6800000000001,2024-05
2024-05-04,Product B,105,40,23,4,285.86,0.057,4200,2415,239.4,420,1785,839.7399999999999,2024-05
2024-05-04,Product C,55,60,32,5,292.19,0.022,3300,1760,72.6,275,1540,900.21,2024-05
2024-05-04,Product D,36,90,48,7,191.34,0.01,3240,1728,32.4,252,1512,1036.26,2024-05
2024-05-05,Product A,153,25,13,3,409.66,0.06,3825,1989,229.5,459,1836,737.8399999999999,2024-05
2024-05-05,Product B,97,40,23,4,373.32,0.041,3880,2231,159.08,388,1649,728.6000000000001,2024-05
2024-05-05,Product C,56,60,32,5,256.23,0.034,3360,1792,114.24000000000001,280,1568,917.53,2024-05
2024-05-05,Product D,39,90,48,7,166.87,0.022,3510,1872,77.22,273,1638,1120.9099999999999,2024-05
2024-05-06,Product A,126,25,13,3,321.17,0.05,3150,1638,157.5,378,1512,655.3299999999999,2024-05
2024-05-06,Product B,106,40,23,4,370.74,0.056,4240,2438,237.44,424,1802,769.8199999999999,2024-05
2024-05-06,Product C,46,60,32,5,204.47,0.033,2760,1472,91.08,230,1288,762.4499999999999,2024-05
2024-05-06,Product D,38,90,48,7,202.1,0.019,3420,1824,64.98,266,1596,1062.92,2024-05
2024-05-07,Product A,135,25,13,3,426.88,0.087,3375,1755,293.625,405,1620,494.495,2024-05
2024-05-07,Product B,85,40,23,4,254.58,0.036,3400,1955,122.39999999999999,340,1445,728.02,2024-05
2024-05-07,Product C,53,60,32,5,244.55,0.025,3180,1696,79.5,265,1484,894.95,2024-05
2024-05-07,Product D,43,90,48,7,216.16,0.023,3870,2064,89.01,301,1806,1199.83,2024-05
2024-05-08,Product A,138,25,13,3,301.26,0.054,3450,1794,186.3,414,1656,754.44,2024-05
2024-05-08,Product B,91,40,23,4,357.07,0.046,3640,2093,167.44,364,1547,658.49,2024-05
2024-05-08,Product C,49,60,32,5,252.79,0.023,2940,1568,67.62,245,1372,806.5900000000001,2024-05
2024-05-08,Product D,35,90,48,7,270.11,0.011,3150,1680,34.65,245,1470,920.2399999999999,2024-05
2024-05-09,Product A,145,25,13,3,419.2,0.081,3625,1885,293.625,435,1740,592.175,2024-05
2024-05-09,Product B,93,40,23,4,265.7,0.039,3720,2139,145.08,372,1581,798.22,2024-05
2024-05-09,Product C,54,60,32,5,236.58,0.019,3240,1728,61.559999999999995,270,1512,943.86,2024-05
2024-05-09,Product D,37,90,48,7,210.75,0.022,3330,1776,73.25999999999999,259,1554,1010.99,2024-05
2024-05-10,Product A,150,25,13,3,319.6,0.06,3750,1950,225.0,450,1800,805.4,2024-05
2024-05-10,Product B,106,40,23,4,257.42,0.052,4240,2438,220.48,424,1802,900.0999999999999,2024-05
2024-05-10,Product C,61,60,32,5,370.13,0.023,3660,1952,84.17999999999999,305,1708,948.6899999999999,2024-05
2024-05-10,Product D,34,90,48,7,286.56,0.015,3060,1632,45.9,238,1428,857.54,2024-05
2024-05-11,Product A,136,25,13,3,380.22,0.081,3400,1768,275.40000000000003,408,1632,568.3799999999999,2024-05
2024-05-11,Product B,105,40,23,4,330.68,0.057,4200,2415,239.4,420,1785,794.9199999999998,2024-05
2024-05-11,Product C,55,60,32,5,264.44,0.023,3300,1760,75.9,275,1540,924.6599999999999,2024-05
2024-05-11,Product D,36,90,48,7,190.94,0.02,3240,1728,64.8,252,1512,1004.26,2024-05
2024-05-12,Product A,146,25,13,3,213.0,0.062,3650,1898,226.3,438,1752,874.7,2024-05
2024-05-12,Product B,98,40,23,4,299.81,0.031,3920,2254,121.52,392,1666,852.6700000000001,2024-05
2024-05-12,Product C,57,60,32,5,304.22,0.032,3420,1824,109.44,285,1596,897.3399999999999,2024-05
2024-05-12,Product D,33,90,48,7,205.78,0.02,2970,1584,59.4,231,1386,889.8199999999999,2024-05
2024-05-13,Product A,164,25,13,3,425.71,0.056,4100,2132,229.6,492,1968,820.69,2024-05
2024-05-13,Product B,105,40,23,4,385.19,0.055,4200,2415,231.0,420,1785,748.81,2024-05
2024-05-13,Product C,48,60,32,5,230.63,0.022,2880,1536,63.36,240,1344,810.0100000000001,2024-05
2024-05-13,Product D,38,90,48,7,166.3,0.018,3420,1824,61.559999999999995,266,1596,1102.14,2024-05
2024-05-14,Product A,122,25,13,3,355.87,0.084,3050,1586,256.2,366,1464,485.92999999999995,2024-05
2024-05-14,Product B,99,40,23,4,237.68,0.04,3960,2277,158.4,396,1683,890.9199999999998,2024-05
2024-05-14,Product C,53,60,32,5,262.89,0.017,3180,1696,54.06,265,1484,902.0500000000001,2024-05
2024-05-14,Product D,37,90,48,7,268.72,0.013,3330,1776,43.29,259,1554,982.99,2024-05
2024-05-15,Product A,136,25,13,3,395.53,0.069,3400,1768,234.60000000000002,408,1632,593.87,2024-05
2024-05-15,Product B,106,40,23,4,297.28,0.048,4240,2438,203.52,424,1802,877.2,2024-05
2024-05-15,Product C,50,60,32,5,163.14,0.025,3000,1600,75.0,250,1400,911.86,2024-05
2024-05-15,Product D,39,90,48,7,259.96,0.021,3510,1872,73.71000000000001,273,1638,1031.33,2024-05
2024-05-16,Product A,131,25,13,3,309.84,0.084,3275,1703,275.1,393,1572,594.06,2024-05
2024-05-16,Product B,103,40,23,4,307.42,0.034,4120,2369,140.08,412,1751,891.5,2024-05
2024-05-16,Product C,56,60,32,5,298.7,0.029,3360,1792,97.44000000000001,280,1568,891.8599999999999,2024-05
2024-05-16,Product D,38,90,48,7,225.45,0.022,3420,1824,75.24,266,1596,1029.31,2024-05
2024-05-17,Product A,172,25,13,3,244.44,0.069,4300,2236,296.70000000000005,516,2064,1006.8599999999999,2024-05
2024-05-17,Product B,99,40,23,4,355.93,0.038,3960,2277,150.48,396,1683,780.5899999999999,2024-05
2024-05-17,Product C,55,60,32,5,206.71,0.016,3300,1760,52.800000000000004,275,1540,1005.49,2024-05
2024-05-17,Product D,32,90,48,7,226.31,0.025,2880,1536,72.0,224,1344,821.69,2024-05
2024-05-18,Product A,144,25,13,3,392.96,0.061,3600,1872,219.6,432,1728,683.44,2024-05
2024-05-18,Product B,107,40,23,4,354.38,0.048,4280,2461,205.44,428,1819,831.18,2024-05
2024-05-18,Product C,54,60,32,5,201.32,0.033,3240,1728,106.92,270,1512,933.76,2024-05
2024-05-18,Product D,41,90,48,7,253.46,0.014,3690,1968,51.660000000000004,287,1722,1129.8799999999999,2024-05
2024-05-19,Product A,147,25,13,3,258.07,0.084,3675,1911,308.70000000000005,441,1764,756.23,2024-05
2024-05-19,Product B,104,40,23,4,291.75,0.052,4160,2392,216.32,416,1768,843.9300000000001,2024-05
2024-05-19,Product C,55,60,32,5,215.32,0.028,3300,1760,92.4,275,1540,957.28,2024-05
2024-05-19,Product D,36,90,48,7,205.69,0.021,3240,1728,68.04,252,1512,986.27,2024-05
2024-05-20,Product A,153,25,13,3,411.51,0.089,3825,1989,340.425,459,1836,625.065,2024-05
2024-05-20,Product B,93,40,23,4,301.04,0.04,3720,2139,148.8,372,1581,759.1600000000001,2024-05
2024-05-20,Product C,55,60,32,5,282.52,0.034,3300,1760,112.2,275,1540,870.28,2024-05
2024-05-20,Product D,42,90,48,7,169.5,0.014,3780,2016,52.92,294,1764,1247.58,2024-05
2024-05-21,Product A,152,25,13,3,318.43,0.078,3800,1976,296.4,456,1824,753.1699999999998,2024-05
2024-05-21,Product B,118,40,23,4,292.47,0.043,4720,2714,202.95999999999998,472,2006,1038.57,2024-05
2024-05-21,Product C,56,60,32,5,326.92,0.017,3360,1792,57.120000000000005,280,1568,903.96,2024-05
2024-05-21,Product D,34,90,48,7,224.66,0.019,3060,1632,58.14,238,1428,907.1999999999999,2024-05
2024-05-22,Product A,157,25,13,3,284.2,0.07,3925,2041,274.75,471,1884,854.05,2024-05
2024-05-22,Product B,96,40,23,4,384.41,0.053,3840,2208,203.51999999999998,384,1632,660.0699999999999,2024-05
2024-05-22,Product C,48,60,32,5,358.16,0.032,2880,1536,92.16,240,1344,653.6800000000001,2024-05
2024-05-22,Product D,43,90,48,7,169.06,0.015,3870,2064,58.05,301,1806,1277.89,2024-05
2024-05-23,Product A,159,25,13,3,255.81,0.052,3975,2067,206.7,477,1908,968.49,2024-05
2024-05-23,Product B,91,40,23,4,289.16,0.056,3640,2093,203.84,364,1547,690.0,2024-05
2024-05-23,Product C,50,60,32,5,203.39,0.023,3000,1600,69.0,250,1400,877.61,2024-05
2024-05-23,Product D,35,90,48,7,176.76,0.011,3150,1680,34.65,245,1470,1013.5899999999999,2024-05
2024-05-24,Product A,163,25,13,3,329.64,0.071,4075,2119,289.325,489,1956,848.035,2024-05
2024-05-24,Product B,97,40,23,4,269.49,0.03,3880,2231,116.39999999999999,388,1649,875.1099999999999,2024-05
2024-05-24,Product C,51,60,32,5,273.07,0.023,3060,1632,70.38,255,1428,829.55,2024-05
2024-05-24,Product D,33,90,48,7,260.61,0.021,2970,1584,62.370000000000005,231,1386,832.0200000000001,2024-05
2024-05-25,Product A,140,25,13,3,374.39,0.085,3500,1820,297.5,420,1680,588.11,2024-05
2024-05-25,Product B,99,40,23,4,298.39,0.039,3960,2277,154.44,396,1683,834.17,2024-05
2024-05-25,Product C,54,60,32,5,240.28,0.021,3240,1728,68.04,270,1512,933.6800000000001,2024-05
2024-05-25,Product D,37,90,48,7,238.1,0.011,3330,1776,36.629999999999995,259,1554,1020.2699999999999,2024-05
2024-05-26,Product A,148,25,13,3,331.27,0.078,3700,1924,288.6,444,1776,712.1300000000001,2024-05
2024-05-26,Product B,101,40,23,4,212.19,0.033,4040,2323,133.32,404,1717,967.49,2024-05
2024-05-26,Product C,60,60,32,5,294.85,0.024,3600,1920,86.4,300,1680,998.7499999999999,2024-05
2024-05-26,Product D,36,90,48,7,242.83,0.016,3240,1728,51.84,252,1512,965.33,2024-05
2024-05-27,Product A,143,25,13,3,417.38,0.082,3575,1859,293.15000000000003,429,1716,576.4699999999999,2024-05
2024-05-27,Product B,98,40,23,4,289.22,0.059,3920,2254,231.28,392,1666,753.5,2024-05
2024-05-27,Product C,62,60,32,5,240.49,0.028,3720,1984,104.16,310,1736,1081.35,2024-05
2024-05-27,Product D,38,90,48,7,259.72,0.021,3420,1824,71.82000000000001,266,1596,998.46,2024-05
2024-05-28,Product A,161,25,13,3,370.06,0.054,4025,2093,217.35,483,1932,861.5900000000001,2024-05
2024-05-28,Product B,114,40,23,4,271.76,0.042,4560,2622,191.52,456,1938,1018.72,2024-05
2024-05-28,Product C,61,60,32,5,281.46,0.034,3660,1952,124.44000000000001,305,1708,997.0999999999999,2024-05
2024-05-28,Product D,36,90,48,7,241.73,0.015,3240,1728,48.6,252,1512,969.6700000000001,2024-05
2024-05-29,Product A,143,25,13,3,302.09,0.089,3575,1859,318.175,429,1716,666.7350000000001,2024-05
2024-05-29,Product B,117,40,23,4,275.0,0.05,4680,2691,234.0,468,1989,1012.0,2024-05
2024-05-29,Product C,55,60,32,5,213.68,0.032,3300,1760,105.60000000000001,275,1540,945.72,2024-05
2024-05-29,Product D,41,90,48,7,184.93,0.012,3690,1968,44.28,287,1722,1205.79,2024-05
2024-05-30,Product A,141,25,13,3,441.73,0.068,3525,1833,239.70000000000002,423,1692,587.5699999999999,2024-05
2024-05-30,Product B,94,40,23,4,350.86,0.032,3760,2162,120.32000000000001,376,1598,750.82,2024-05
2024-05-30,Product C,58,60,32,5,268.67,0.026,3480,1856,90.47999999999999,290,1624,974.8499999999999,2024-05
2024-05-30,Product D,35,90,48,7,231.43,0.01,3150,1680,31.5,245,1470,962.0699999999999,2024-05
2024-05-31,Product A,154,25,13,3,394.1,0.062,3850,2002,238.7,462,1848,753.1999999999999,2024-05
2024-05-31,Product B,94,40,23,4,327.23,0.052,3760,2162,195.51999999999998,376,1598,699.25,2024-05
2024-05-31,Product C,56,60,32,5,283.81,0.021,3360,1792,70.56,280,1568,933.6300000000001,2024-05
2024-05-31,Product D,36,90,48,7,210.77,0.022,3240,1728,71.28,252,1512,977.95,2024-05
2024-06-01,Product A,137,25,13,3,314.63,0.07,3425,1781,239.75000000000003,411,1644,678.62,2024-06
2024-06-01,Product B,118,40,23,4,347.33,0.055,4720,2714,259.6,472,2006,927.0700000000002,2024-06
2024-06-01,Product C,57,60,32,5,291.94,0.02,3420,1824,68.4,285,1596,950.6599999999999,2024-06
2024-06-01,Product D,41,90,48,7,277.12,0.024,3690,1968,88.56,287,1722,1069.3200000000002,2024-06
2024-06-02,Product A,153,25,13,3,528.79,0.053,3825,1989,202.725,459,1836,645.4850000000001,2024-06
2024-06-02,Product B,100,40,23,4,307.12,0.053,4000,2300,212.0,400,1700,780.88,2024-06
2024-06-02,Product C,59,60,32,5,253.65,0.032,3540,1888,113.28,295,1652,990.07,2024-06
2024-06-02,Product D,36,90,48,7,270.11,0.016,3240,1728,51.84,252,1512,938.0500000000001,2024-06
2024-06-03,Product A,143,25,13,3,499.03,0.073,3575,1859,260.97499999999997,429,1716,526.9950000000001,2024-06
2024-06-03,Product B,101,40,23,4,282.78,0.055,4040,2323,222.2,404,1717,808.02,2024-06
2024-06-03,Product C,59,60,32,5,279.59,0.024,3540,1888,84.96000000000001,295,1652,992.45,2024-06
2024-06-03,Product D,39,90,48,7,256.14,0.012,3510,1872,42.12,273,1638,1066.7400000000002,2024-06
2024-06-04,Product A,153,25,13,3,290.21,0.057,3825,1989,218.025,459,1836,868.7649999999999,2024-06
2024-06-04,Product B,102,40,23,4,312.15,0.033,4080,2346,134.64000000000001,408,1734,879.2099999999999,2024-06
2024-06-04,Product C,57,60,32,5,310.88,0.027,3420,1824,92.34,285,1596,907.7800000000001,2024-06
2024-06-04,Product D,38,90,48,7,226.37,0.022,3420,1824,75.24,266,1596,1028.3899999999999,2024-06
2024-06-05,Product A,138,25,13,3,252.82,0.064,3450,1794,220.8,414,1656,768.3800000000001,2024-06
2024-06-05,Product B,111,40,23,4,357.58,0.056,4440,2553,248.64000000000001,444,1887,836.78,2024-06
2024-06-05,Product C,58,60,32,5,271.97,0.033,3480,1856,114.84,290,1624,947.19,2024-06
2024-06-05,Product D,36,90,48,7,163.86,0.01,3240,1728,32.4,252,1512,1063.7399999999998,2024-06
2024-06-06,Product A,149,25,13,3,353.81,0.08,3725,1937,298.0,447,1788,689.19,2024-06
2024-06-06,Product B,108,40,23,4,251.6,0.055,4320,2484,237.6,432,1836,914.8000000000001,2024-06
2024-06-06,Product C,53,60,32,5,238.89,0.017,3180,1696,54.06,265,1484,926.0500000000001,2024-06
2024-06-06,Product D,43,90,48,7,183.52,0.014,3870,2064,54.18,301,1806,1267.3,2024-06
2024-06-07,Product A,151,25,13,3,362.9,0.064,3775,1963,241.6,453,1812,754.5000000000001,2024-06
2024-06-07,Product B,103,40,23,4,335.66,0.039,4120,2369,160.68,412,1751,842.6599999999999,2024-06
2024-06-07,Product C,53,60,32,5,285.18,0.026,3180,1696,82.67999999999999,265,1484,851.1399999999999,2024-06
2024-06-07,Product D,31,90,48,7,131.4,0.011,2790,1488,30.689999999999998,217,1302,922.91,2024-06
2024-06-08,Product A,155,25,13,3,348.27,0.059,3875,2015,228.625,465,1860,818.105,2024-06
2024-06-08,Product B,92,40,23,4,192.04,0.038,3680,2116,139.84,368,1564,864.1200000000001,2024-06
2024-06-08,Product C,52,60,32,5,282.06,0.026,3120,1664,81.11999999999999,260,1456,832.8200000000002,2024-06
2024-06-08,Product D,35,90,48,7,130.19,0.017,3150,1680,53.550000000000004,245,1470,1041.26,2024-06
2024-06-09,Product A,150,25,13,3,331.56,0.09,3750,1950,337.5,450,1800,680.94,2024-06
2024-06-09,Product B,101,40,23,4,417.02,0.034,4040,2323,137.36,404,1717,758.6199999999999,2024-06
2024-06-09,Product C,56,60,32,5,326.78,0.018,3360,1792,60.48,280,1568,900.74,2024-06
2024-06-09,Product D,43,90,48,7,218.3,0.019,3870,2064,73.53,301,1806,1213.17,2024-06
2024-06-10,Product A,143,25,13,3,339.01,0.08,3575,1859,286.0,429,1716,661.99,2024-06
2024-06-10,Product B,105,40,23,4,382.73,0.055,4200,2415,231.0,420,1785,751.27,2024-06
2024-06-10,Product C,58,60,32,5,225.89,0.027,3480,1856,93.96,290,1624,1014.15,2024-06
2024-06-10,Product D,35,90,48,7,196.01,0.019,3150,1680,59.85,245,1470,969.1400000000001,2024-06
2024-06-11,Product A,159,25,13,3,351.75,0.069,3975,2067,274.27500000000003,477,1908,804.9749999999999,2024-06
2024-06-11,Product B,103,40,23,4,296.38,0.054,4120,2369,222.48,412,1751,820.14,2024-06
2024-06-11,Product C,67,60,32,5,287.09,0.032,4020,2144,128.64000000000001,335,1876,1125.27,2024-06
2024-06-11,Product D,34,90,48,7,228.53,0.02,3060,1632,61.2,238,1428,900.27,2024-06
2024-06-12,Product A,136,25,13,3,302.95,0.083,3400,1768,282.2,408,1632,638.8499999999999,2024-06
2024-06-12,Product B,107,40,23,4,308.01,0.054,4280,2461,231.12,428,1819,851.8700000000001,2024-06
2024-06-12,Product C,52,60,32,5,254.42,0.03,3120,1664,93.6,260,1456,847.9800000000001,2024-06
2024-06-12,Product D,38,90,48,7,236.2,0.015,3420,1824,51.3,266,1596,1042.5,2024-06
2024-06-13,Product A,151,25,13,3,394.58,0.074,3775,1963,279.34999999999997,453,1812,685.0700000000002,2024-06
2024-06-13,Product B,105,40,23,4,329.19,0.049,4200,2415,205.8,420,1785,830.01,2024-06
2024-06-13,Product C,63,60,32,5,282.34,0.028,3780,2016,105.84,315,1764,1060.8200000000002,2024-06
2024-06-13,Product D,33,90,48,7,174.54,0.024,2970,1584,71.28,231,1386,909.1800000000001,2024-06
2024-06-14,Product A,148,25,13,3,395.48,0.067,3700,1924,247.9,444,1776,688.6199999999999,2024-06
2024-06-14,Product B,116,40,23,4,342.85,0.03,4640,2668,139.2,464,1972,1025.9499999999998,2024-06
2024-06-14,Product C,54,60,32,5,270.25,0.026,3240,1728,84.24,270,1512,887.51,2024-06
2024-06-14,Product D,38,90,48,7,268.41,0.016,3420,1824,54.72,266,1596,1006.8699999999999,2024-06
2024-06-15,Product A,167,25,13,3,346.07,0.082,4175,2171,342.35,501,2004,814.5800000000002,2024-06
2024-06-15,Product B,119,40,23,4,312.19,0.048,4760,2737,228.48000000000002,476,2023,1006.3299999999999,2024-06
2024-06-15,Product C,54,60,32,5,277.64,0.031,3240,1728,100.44,270,1512,863.92,2024-06
2024-06-15,Product D,36,90,48,7,234.11,0.019,3240,1728,61.559999999999995,252,1512,964.33,2024-06
2024-06-16,Product A,124,25,13,3,306.15,0.082,3100,1612,254.20000000000002,372,1488,555.65,2024-06
2024-06-16,Product B,111,40,23,4,278.74,0.043,4440,2553,190.92,444,1887,973.3399999999999,2024-06
2024-06-16,Product C,57,60,32,5,272.62,0.025,3420,1824,85.5,285,1596,952.88,2024-06
2024-06-16,Product D,33,90,48,7,201.56,0.019,2970,1584,56.43,231,1386,897.01,2024-06
2024-06-17,Product A,139,25,13,3,417.81,0.053,3475,1807,184.17499999999998,417,1668,649.0150000000001,2024-06
2024-06-17,Product B,98,40,23,4,290.62,0.059,3920,2254,231.28,392,1666,752.1,2024-06
2024-06-17,Product C,56,60,32,5,260.67,0.019,3360,1792,63.839999999999996,280,1568,963.49,2024-06
2024-06-17,Product D,34,90,48,7,222.92,0.015,3060,1632,45.9,238,1428,921.18,2024-06
2024-06-18,Product A,160,25,13,3,255.51,0.088,4000,2080,352.0,480,1920,832.49,2024-06
2024-06-18,Product B,110,40,23,4,382.73,0.034,4400,2530,149.60000000000002,440,1870,897.6700000000001,2024-06
2024-06-18,Product C,54,60,32,5,211.89,0.031,3240,1728,100.44,270,1512,929.67,2024-06
2024-06-18,Product D,31,90,48,7,226.33,0.021,2790,1488,58.59,217,1302,800.08,2024-06
2024-06-19,Product A,147,25,13,3,404.1,0.06,3675,1911,220.5,441,1764,698.4,2024-06
2024-06-19,Product B,108,40,23,4,240.98,0.039,4320,2484,168.48,432,1836,994.54,2024-06
2024-06-19,Product C,54,60,32,5,230.32,0.018,3240,1728,58.31999999999999,270,1512,953.3600000000001,2024-06
2024-06-19,Product D,45,90,48,7,201.73,0.015,4050,2160,60.75,315,1890,1312.52,2024-06
2024-06-20,Product A,139,25,13,3,354.13,0.086,3475,1807,298.84999999999997,417,1668,598.0200000000001,2024-06
2024-06-20,Product B,95,40,23,4,341.14,0.033,3800,2185,125.4,380,1615,768.4599999999999,2024-06
2024-06-20,Product C,63,60,32,5,311.73,0.018,3780,2016,68.03999999999999,315,1764,1069.23,2024-06
2024-06-20,Product D,36,90,48,7,238.31,0.018,3240,1728,58.31999999999999,252,1512,963.3700000000001,2024-06
2024-06-21,Product A,159,25,13,3,360.17,0.072,3975,2067,286.2,477,1908,784.6299999999999,2024-06
2024-06-21,Product B,118,40,23,4,317.3,0.042,4720,2714,198.24,472,2006,1018.46,2024-06
2024-06-21,Product C,51,60,32,5,299.8,0.025,3060,1632,76.5,255,1428,796.7,2024-06
2024-06-21,Product D,36,90,48,7,224.89,0.018,3240,1728,58.31999999999999,252,1512,976.7900000000001,2024-06
2024-06-22,Product A,145,25,13,3,451.04,0.058,3625,1885,210.25,435,1740,643.71,2024-06
2024-06-22,Product B,104,40,23,4,421.16,0.053,4160,2392,220.48,416,1768,710.3599999999999,2024-06
2024-06-22,Product C,50,60,32,5,238.84,0.017,3000,1600,51.00000000000001,250,1400,860.16,2024-06
2024-06-22,Product D,34,90,48,7,213.75,0.022,3060,1632,67.32,238,1428,908.9300000000001,2024-06
2024-06-23,Product A,153,25,13,3,362.89,0.085,3825,1989,325.125,459,1836,688.985,2024-06
2024-06-23,Product B,106,40,23,4,298.4,0.037,4240,2438,156.88,424,1802,922.7199999999999,2024-06
2024-06-23,Product C,46,60,32,5,237.54,0.015,2760,1472,41.4,230,1288,779.0600000000001,2024-06
2024-06-23,Product D,40,90,48,7,214.3,0.019,3600,1920,68.39999999999999,280,1680,1117.3,2024-06
2024-06-24,Product A,133,25,13,3,363.49,0.053,3325,1729,176.225,399,1596,657.285,2024-06
2024-06-24,Product B,121,40,23,4,346.95,0.058,4840,2783,280.72,484,2057,945.3299999999999,2024-06
2024-06-24,Product C,63,60,32,5,259.87,0.016,3780,2016,60.480000000000004,315,1764,1128.65,2024-06
2024-06-24,Product D,46,90,48,7,297.66,0.014,4140,2208,57.96,322,1932,1254.3799999999999,2024-06
2024-06-25,Product A,158,25,13,3,296.02,0.081,3950,2054,319.95,474,1896,806.03,2024-06
2024-06-25,Product B,101,40,23,4,303.16,0.04,4040,2323,161.6,404,1717,848.24,2024-06
